route_id,direction_id,canonical_trip_id,route_short_name,route_long_name,stop_id,stop_name,route_stop_order,stop_lat,stop_lon,elevation_m,snapped_distance_m
12,0,11953894_M11,12,FOLSOM-PACIFIC,7863,Sansome St & Jackson St,15,37.79662617714,-122.40185322246,4.595266819,12.067957217271948
12,0,11953894_M11,12,FOLSOM-PACIFIC,4028,Clay St & Sansome St,16,37.79483944974,-122.40148760773,4.538556576,15.837712647577392
12,0,11953894_M11,12,FOLSOM-PACIFIC,4017,Clay St & Front St,17,37.79516335955,-122.39914928103,3.379306078,6.762354626238759
12,0,11953894_M11,12,FOLSOM-PACIFIC,8154,Clay St & Davis St,18,37.79531302189,-122.39797477693,3.442254066,11.62891530692738
12,0,11953894_M11,12,FOLSOM-PACIFIC,6475,Spear St & Market St,19,37.79375444344,-122.39558351745,3.176134586,47.58786726570282
12,0,11953894_M11,12,FOLSOM-PACIFIC,7994,Spear St & Mission St,20,37.79253733793,-122.39405951194,3.403482914,11.21110705815392
12,0,11953894_M11,12,FOLSOM-PACIFIC,7995,Spear St & Folsom St,21,37.79006965759,-122.39097099434,3.545040846,25.249803857579224
12,0,11953894_M11,12,FOLSOM-PACIFIC,8002,Folsom St & Beale St,22,37.78822638343,-122.3933057598,8.754904747,20.172976989748076
12,0,11953894_M11,12,FOLSOM-PACIFIC,7993,Essex St & Folsom St,23,37.78637886034,-122.3956454939,15.535422325,18.239633727426735
12,0,11953894_M11,12,FOLSOM-PACIFIC,4966,Harrison St & 2nd St,24,37.78431109788,-122.39516076777,18.82888031,28.687659906812495
12,0,11953894_M11,12,FOLSOM-PACIFIC,4967,Harrison St & 3rd St,25,37.78255355782,-122.39738565017,7.595641613,28.669958116353463
12,0,11953894_M11,12,FOLSOM-PACIFIC,4968,Harrison St & 4th St,26,37.78079148723,-122.39961619607,4.774764538,29.32385786498886
12,0,11953894_M11,12,FOLSOM-PACIFIC,4969,Harrison St & 5th St,27,37.77903217547,-122.40184324703,3.443697214,28.968645389957516
12,0,11953894_M11,12,FOLSOM-PACIFIC,4970,Harrison St & 6th St,28,37.77727282109,-122.40407019249,4.151965618,29.1612996880114
12,0,11953894_M11,12,FOLSOM-PACIFIC,4971,Harrison St & 7th St,29,37.77545677927,-122.40636859917,5.154817104,7.629857664125355
12,0,11953894_M11,12,FOLSOM-PACIFIC,4972,Harrison St & 8th St,30,37.77375959926,-122.40851629788,7.297333241,11.834772633219629
12,0,11953894_M11,12,FOLSOM-PACIFIC,4973,Harrison St & 9th St,31,37.77252650767,-122.4100768153,8.081401825,29.27788634043248
12,0,11953894_M11,12,FOLSOM-PACIFIC,3238,11th St & Harrison St,32,37.77062980968,-122.41247978326,6.374057293,7.924467962147048
12,0,11953894_M11,12,FOLSOM-PACIFIC,4665,Folsom St & 11th St,33,37.77186361516,-122.41402657089,8.43761158,9.707360957203836
12,0,11953894_M11,12,FOLSOM-PACIFIC,4666,Folsom St & 14th St,34,37.7685374108,-122.4156139525,5.693320751,9.691860163383073
12,0,11953894_M11,12,FOLSOM-PACIFIC,4669,Folsom St & 16th St,35,37.76531474896,-122.41530835343,6.347716331,13.33905056682634
12,0,11953894_M11,12,FOLSOM-PACIFIC,4672,Folsom St & 18th St,36,37.76209902199,-122.41499846163,6.615309715,27.883302068152663
12,0,11953894_M11,12,FOLSOM-PACIFIC,7732,Folsom St & 20St,37,37.7588959061,-122.41468995972,12.152610779,17.24842805824662
12,0,11953894_M11,12,FOLSOM-PACIFIC,4676,Folsom St & 22nd St,38,37.75569955657,-122.41438754046,17.127811432,27.875875027043833
12,0,11953894_M11,12,FOLSOM-PACIFIC,7312,Folsom St & 24th St,39,37.75250593906,-122.41408590959,18.280870438,7.818483144381988
12,0,11953894_M11,12,FOLSOM-PACIFIC,4680,Folsom St & 25th St,40,37.75090268552,-122.41392594304,18.867078781,15.160994493443782
12,0,11953894_M11,12,FOLSOM-PACIFIC,3931,Cesar Chavez St & Folsom St,41,37.74825525422,-122.41366886179,12.374154091,28.933636029399597
12,0,11953894_M11,12,FOLSOM-PACIFIC,3936,Cesar Chavez St & South Van Ness Ave,42,37.74821219005,-122.41586275968,14.373381615,13.950291466463614
12,0,11953894_M11,12,FOLSOM-PACIFIC,3935,Cesar Chavez St & Mission St,43,37.74816558212,-122.41822123339,20.057611465,15.055594358256084
12,0,11953894_M11,12,FOLSOM-PACIFIC,6882,Valencia St & Cesar Chavez St,44,37.7465758846,-122.42013023113,23.632898331,14.255602796528589
12,1,11953995_M11,12,FOLSOM-PACIFIC,6882,Valencia St & Cesar Chavez St,1,37.7465758846,-122.42013023113,23.632898331,14.255602796528589
12,1,11953995_M11,12,FOLSOM-PACIFIC,7841,Mission St & Power St,2,37.74618254681,-122.41950499622,23.285615921,11.482003620926172
12,1,11953995_M11,12,FOLSOM-PACIFIC,7551,Cesar Chavez St & Mission St,3,37.74816558212,-122.41822123339,20.057611465,14.249238309127325
12,1,11953995_M11,12,FOLSOM-PACIFIC,7552,Folsom St & Cesar Chavez St,4,37.74825525422,-122.41366886179,12.374154091,25.47864866337017
12,1,11953995_M11,12,FOLSOM-PACIFIC,4681,Folsom St & 25th St,5,37.75090268552,-122.41392594304,18.867078781,11.027270353098473
12,1,11953995_M11,12,FOLSOM-PACIFIC,4677,Folsom St & 24th St,6,37.75250593906,-122.41408590959,18.280870438,28.442360673375127
12,1,11953995_M11,12,FOLSOM-PACIFIC,4675,Folsom St & 22nd St,7,37.75569955657,-122.41438754046,17.127811432,28.38239233649598
