stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code,stop_url,snapped_distance_m
5698,15698,Moscow St & Brazil Ave,37.72125771659,-122.42764474092,0, ,https://www.sfmta.com/15698,11.579700896389456
5699,15699,Moscow St & Excelsior Ave,37.72282569244,-122.42646810056,0, ,https://www.sfmta.com/15699,8.264312409825946
5700,15700,Moscow St & France Ave,37.71659360677,-122.43115396116,0, ,https://www.sfmta.com/15700,10.923690890228414
5702,15702,Moscow St & Italy Ave,37.71503833223,-122.43232347391,0, ,https://www.sfmta.com/15702,10.400025335256737
5703,15703,Moscow St & Persia Ave,37.71971170327,-122.42880461133,0, ,https://www.sfmta.com/15703,12.982793891551461
5704,15704,Masonic Ave & Frederick St,37.76742579839,-122.44473168167,0, ,https://www.sfmta.com/15704,13.810510606520205
5705,15705,Masonic Ave & Fulton St,37.77580160914,-122.44647094937,0, ,https://www.sfmta.com/15705,25.99567909211408
5706,15706,Masonic Ave & Fulton St,37.77580160914,-122.44647094937,0, ,https://www.sfmta.com/15706,14.101523503895102
5709,15709,Masonic Ave & Geary Blvd,37.78239151229,-122.44730161388,0, ,https://www.sfmta.com/15709,26.05764824095033
5710,15710,Masonic Ave & Geary Blvd,37.78239151229,-122.44730161388,0, ,https://www.sfmta.com/15710,36.41827894743806
5711,15711,Masonic Ave & Haight St,37.7702101327,-122.44534510743,0, ,https://www.sfmta.com/15711,7.3123472534613825
5712,15712,Masonic Ave & Haight St,37.7702101327,-122.44534510743,0, ,https://www.sfmta.com/15712,12.909239469055299
5713,15713,Masonic Ave & Haight St,37.7702101327,-122.44534510743,0, ,https://www.sfmta.com/15713,15.750192181430808
5714,15714,Masonic Ave & Hayes St,37.77393528369,-122.44609189298,0, ,https://www.sfmta.com/15714,14.371117816126851
5715,15715,Masonic Ave & Hayes St,37.77393528369,-122.44609189298,0, ,https://www.sfmta.com/15715,16.068316536218493
5716,15716,Masonic Ave & Oak St,37.77208043144,-122.4457166168,0, ,https://www.sfmta.com/15716,15.341127660012974
5717,15717,Masonic Ave & Oak St,37.77208043144,-122.4457166168,0, ,https://www.sfmta.com/15717,38.983949466197664
5718,15718,Masonic Ave & Turk St,37.77862237909,-122.44703978159,0, ,https://www.sfmta.com/15718,16.89168327110457
5719,15719,Masonic Ave & Turk St,37.77862237909,-122.44703978159,0, ,https://www.sfmta.com/15719,18.59584958772798
5726,15726,Metro Church Station/Downtown,37.76750438899,-122.42894869198,0, ,https://www.sfmta.com/15726,39.5323169952529
5727,15727,Metro Civic Center Station/Downtn,37.77999168948,-122.4134874529,0, ,https://www.sfmta.com/15727,33.460138185586594
5728,15728,Metro Castro Station/Downtown,37.76267080677,-122.4351880595,0, ,https://www.sfmta.com/15728,6.794467971099989
5730,15730,Metro Forest Hill Station/Downtown,37.74894158868,-122.45962564762,0, ,https://www.sfmta.com/15730,109.92690742255742
5731,15731,Metro Montgomery Station/Downtown,37.78926423088,-122.40137565266,0, ,https://www.sfmta.com/15731,5.476156470815367
5732,15732,Noe St & 27th St,37.74662994472,-122.43141226388,0, ,https://www.sfmta.com/15732,8.151639225828575
5733,15733,Noe St & 27th St,37.74662994472,-122.43141226388,0, ,https://www.sfmta.com/15733,12.877770050448733
5734,15734,Noe St & 28th St,37.74503185641,-122.43125656695,0, ,https://www.sfmta.com/15734,19.053621017560364
5735,15735,Noe St & 28th St,37.74503185641,-122.43125656695,0, ,https://www.sfmta.com/15735,13.645948884092416
5736,15736,Noe St & 29th St,37.74343075279,-122.43110045244,0, ,https://www.sfmta.com/15736,15.00046701085365
